Epoch number,Epoch spec length,Average test loss,Average train loss
74,897,0.5709503293037415,0.5490465760231018
75,1009,0.45413878560066223,0.6792494654655457
76,817,0.4254099726676941,0.48187243938446045
77,849,0.39078018069267273,0.5042951107025146
78,1105,0.42009443044662476,0.6627044081687927
79,961,0.6934106349945068,0.6032236814498901
80,1025,0.3483019471168518,0.5254323482513428
81,1009,0.5504814982414246,0.5303624868392944
82,1057,0.5950391888618469,0.6640527844429016
83,1073,0.46425336599349976,0.6314412355422974
84,945,0.3544624149799347,0.5066229104995728
85,833,0.341742604970932,0.5689487457275391
86,833,0.5047106146812439,0.5354335308074951
87,1073,0.5239535570144653,0.5835976600646973
88,961,0.45586222410202026,0.5350417494773865
89,1089,0.4733631908893585,0.41759559512138367
90,1105,0.5511910319328308,0.5382034182548523
91,865,0.5668113827705383,0.6239044070243835
92,1025,0.6235021948814392,0.7386236786842346
93,1025,0.41308528184890747,0.5305348634719849
94,1089,0.4054817855358124,0.6998925805091858
95,833,0.324236124753952,0.5348618626594543
96,897,0.48249149322509766,0.6702429056167603
97,881,0.7171663045883179,0.568827748298645
98,977,0.45616793632507324,0.606938898563385
99,1041,0.5907834768295288,0.7276444435119629
100,817,0.5979238152503967,0.5013339519500732
101,977,0.3444720506668091,0.570960283279419
102,977,0.5875653028488159,0.6401516199111938
103,913,0.3937305212020874,0.6737397909164429
104,961,0.5206892490386963,0.697791576385498
105,961,0.39635422825813293,0.5398315191268921
106,961,0.5694978833198547,0.5956152081489563
107,929,0.46339336037635803,0.6812811493873596
108,929,0.5588437914848328,0.5500463843345642
109,1105,0.5752065777778625,0.5841878056526184
110,881,0.5511762499809265,0.48733678460121155
111,945,0.37906840443611145,0.5663325190544128
112,1073,0.3919302821159363,0.5405725836753845
113,929,0.3928290903568268,0.4060651957988739
114,977,0.637058675289154,0.6560240387916565
115,945,0.42251649498939514,0.4876273572444916
116,833,0.476330429315567,0.5314151048660278
117,881,0.5415160059928894,0.4919525682926178
118,817,0.5473286509513855,0.7351178526878357
119,993,0.4954211413860321,0.5181767344474792
120,1025,0.37287193536758423,0.541337788105011
121,961,0.4352145493030548,0.6572481393814087
122,833,0.6865036487579346,0.6130265593528748
123,1105,0.4112469553947449,0.7379671335220337
124,801,0.4765557646751404,0.6296313405036926
125,1009,0.3303835988044739,0.4745620787143707
126,1073,0.4280882775783539,0.5410971641540527
127,897,0.3269098103046417,0.41801217198371887
128,1009,0.47769567370414734,0.502311646938324
129,833,0.5408241748809814,0.6907302141189575
130,833,0.5458486676216125,0.57218998670578
131,945,0.5883029699325562,0.558219313621521
132,977,0.30010056495666504,0.4958238899707794
133,977,0.45844578742980957,0.6956515312194824
134,913,0.4996415972709656,0.6293383836746216
135,1025,0.3921125531196594,0.6023260354995728
136,945,0.4133842885494232,0.5261421799659729
137,929,0.44603782892227173,0.5474355220794678
138,913,0.5562410354614258,0.4933326840400696
139,913,0.4839188754558563,0.767076849937439
140,913,0.49865439534187317,0.636785089969635
141,945,0.3040958642959595,0.584374189376831
142,1089,0.37709125876426697,0.6062523722648621
143,1041,0.5512711405754089,0.5537131428718567
144,1089,0.4045545160770416,0.5693758130073547
145,993,0.37305742502212524,0.6444991230964661
146,801,0.18754033744335175,0.6066487431526184
147,1057,0.35766199231147766,0.6148775219917297
148,1089,0.358174592256546,0.4328151047229767
149,1009,0.3433176279067993,0.5550249814987183
150,1025,0.47197452187538147,0.6012514233589172
151,913,0.4191758930683136,0.5319005846977234
152,1105,0.36334338784217834,0.4877026081085205
153,1105,0.3964031934738159,0.45499348640441895
154,1025,0.3931288421154022,0.4935166537761688
155,1041,0.48441654443740845,0.5226742029190063
156,865,0.3127691149711609,0.5800487995147705
157,1105,0.49234825372695923,0.4865514039993286
158,897,0.4266827404499054,0.4855404496192932
159,1041,0.3577962815761566,0.6041117310523987
160,1089,0.4375293552875519,0.5862239599227905
161,865,0.4366818368434906,0.5664985775947571
162,945,0.28154343366622925,0.6148191094398499
163,993,0.3087361454963684,0.4959278106689453
164,833,0.44107794761657715,0.510790228843689
165,1009,0.3404976427555084,0.4847777783870697
166,1009,0.49230316281318665,0.6747156381607056
167,945,0.44187289476394653,0.5556103587150574
168,833,0.41501691937446594,0.48174765706062317
169,897,0.513405978679657,0.42245373129844666
170,817,0.3871690332889557,0.4828185439109802
171,945,0.3285863697528839,0.6823756098747253
172,1041,0.29474860429763794,0.5219188928604126
173,929,0.6887652277946472,0.580567479133606
174,929,0.4204401671886444,0.509624183177948
175,1057,0.41616329550743103,0.4517870247364044
176,865,0.3875351548194885,0.4990310072898865
177,865,0.43156343698501587,0.5301436185836792
178,1057,0.3332292437553406,0.5368258953094482
179,961,0.4761495888233185,0.4787415564060211
180,897,0.37944450974464417,0.409862220287323
181,801,0.5652152895927429,0.5144224166870117
182,961,0.5498491525650024,0.5270227193832397
183,1073,0.49283385276794434,0.5020671486854553
184,945,0.48003271222114563,0.5533885359764099
185,881,0.45995476841926575,0.5224570631980896
186,897,0.39302530884742737,0.4733820855617523
187,1073,0.3384712338447571,0.5535430908203125
188,849,0.46117591857910156,0.47250306606292725
189,1009,0.4845142066478729,0.5373243689537048
190,849,0.5172402858734131,0.584359347820282
191,801,0.5137741565704346,0.594024121761322
192,849,0.5351240038871765,0.4814012944698334
193,801,0.3656958043575287,0.5933625102043152
194,1041,0.41556817293167114,0.4146921634674072
195,865,0.35075464844703674,0.4660165011882782
196,865,0.4704214930534363,0.49991410970687866
197,817,0.319078654050827,0.47322964668273926
198,833,0.46259814500808716,0.48616087436676025
199,817,0.48943856358528137,0.6348428726196289
200,929,0.3009863495826721,0.4796489179134369
201,1105,0.4448578953742981,0.5361258387565613
202,993,0.3676339089870453,0.6176216006278992
203,881,0.41288426518440247,0.45089906454086304
204,945,0.4474889636039734,0.5627661347389221
205,1073,0.4977618455886841,0.40615537762641907
206,1057,0.467138409614563,0.45909935235977173
207,945,0.3921089470386505,0.4275256097316742
208,913,0.3237247169017792,0.5331459045410156
209,993,0.3517983853816986,0.5101667642593384
210,977,0.5275672078132629,0.5550872087478638
211,1105,0.29538777470588684,0.533132791519165
212,1025,0.34020522236824036,0.484422892332077
213,1057,0.4254160523414612,0.590329647064209
214,897,0.507585883140564,0.4653967618942261
215,1009,0.38617849349975586,0.5731674432754517
216,849,0.4414382576942444,0.5469857454299927
217,849,0.3635495603084564,0.5159810185432434
218,929,0.4116574227809906,0.438740611076355
219,1025,0.5383093357086182,0.44877415895462036
220,913,0.3517985939979553,0.5184665322303772
221,801,0.44344550371170044,0.4889945983886719
222,865,0.5203108787536621,0.5463469624519348
223,913,0.4831385910511017,0.49392613768577576
224,945,0.519677996635437,0.5561146140098572
225,993,0.4406542181968689,0.6001192331314087
226,961,0.34345343708992004,0.5686987042427063
227,801,0.5209740996360779,0.4579247236251831
228,1025,0.42449110746383667,0.4610389769077301
229,945,0.35651227831840515,0.5197599530220032
230,929,0.4792517423629761,0.5532287359237671
231,1057,0.4388824999332428,0.4589468836784363
232,881,0.2968108057975769,0.4437369704246521
233,913,0.3038146197795868,0.5769181847572327
234,993,0.43657201528549194,0.5196948647499084
235,1057,0.593247652053833,0.4936418831348419
236,1057,0.23655343055725098,0.4289667010307312
237,801,0.5091391801834106,0.5402358174324036
238,865,0.4968152642250061,0.5144879221916199
239,929,0.4288824796676636,0.44267502427101135
240,865,0.5981846451759338,0.6117004156112671
241,849,0.38124167919158936,0.5824552178382874
242,801,0.6679518222808838,0.5585929155349731
243,929,0.41618475317955017,0.5423784255981445
244,977,0.497576504945755,0.4835471510887146
245,897,0.4178154468536377,0.4998180866241455
246,1041,0.3584116995334625,0.4759335219860077
247,993,0.5403875708580017,0.5756553411483765
248,929,0.4745911955833435,0.45260173082351685
249,913,0.43948835134506226,0.5713278651237488
250,801,0.4303210377693176,0.5330342650413513
251,1009,0.46514204144477844,0.5960614681243896
252,1073,0.469804584980011,0.513544499874115
253,929,0.3818414509296417,0.5283682942390442
254,977,0.35076501965522766,0.47575443983078003
255,1073,0.38794979453086853,0.5182295441627502
256,817,0.4072757363319397,0.58204185962677
257,897,0.369326651096344,0.5187450647354126
258,993,0.6221929788589478,0.5357208847999573
259,1009,0.5444914698600769,0.6505052447319031
260,1089,0.30923736095428467,0.49490809440612793
261,849,0.44710397720336914,0.4378772974014282
262,1057,0.46263691782951355,0.543052077293396
263,945,0.4927166998386383,0.4378828704357147
264,1025,0.5027662515640259,0.45650219917297363
265,929,0.29724085330963135,0.588602602481842
266,865,0.533527135848999,0.49163731932640076
267,1089,0.5289046168327332,0.5080364346504211
268,1105,0.5253710150718689,0.5136651396751404
269,1089,0.5127561688423157,0.563265860080719
270,977,0.501723051071167,0.4724428355693817
271,1057,0.5788236260414124,0.5240792036056519
272,865,0.39826667308807373,0.539218544960022
273,1041,0.32532998919487,0.5596964955329895
274,1025,0.41594094038009644,0.5711795091629028
275,881,0.5369671583175659,0.5439512729644775
276,1041,0.3032604157924652,0.4608994126319885
277,1041,0.47443103790283203,0.5627514123916626
278,929,0.49287617206573486,0.48210880160331726
279,1025,0.44890809059143066,0.5850386023521423
280,865,0.3804689347743988,0.49742627143859863
281,1057,0.5079538822174072,0.37414950132369995
282,865,0.5331586599349976,0.5561367869377136
283,817,0.36181405186653137,0.47577205300331116
284,801,0.40596747398376465,0.528480052947998
285,1025,0.5227207541465759,0.39946436882019043
286,849,0.41459187865257263,0.5283757448196411
287,865,0.3249039947986603,0.5956793427467346
288,865,0.4664761424064636,0.5452618598937988
289,1105,0.44696953892707825,0.4704817235469818
290,1041,0.6088464260101318,0.554210901260376
291,1041,0.34865128993988037,0.656148374080658
292,929,0.4377770721912384,0.4066835939884186
293,881,0.5374488830566406,0.4656815230846405
294,945,0.5188997983932495,0.5010253190994263
295,945,0.5837967395782471,0.4419758915901184
296,849,0.6511729955673218,0.44658106565475464
297,833,0.4129173159599304,0.5695453882217407
298,945,0.3666027784347534,0.43720442056655884
299,1057,0.38450735807418823,0.46137383580207825
