Epoch number,Epoch spec length,Average test loss,Average train loss
124,1121,0.4036935269832611,0.49336352944374084
125,1121,0.6022900938987732,0.4252590239048004
126,1121,0.5223831534385681,0.44861629605293274
127,1121,0.4211839437484741,0.45354515314102173
128,1121,0.4755376875400543,0.4364258050918579
129,1121,0.45526307821273804,0.5006034970283508
130,1121,0.4960308074951172,0.3657620847225189
131,1121,0.5497750639915466,0.44315850734710693
132,1121,0.3073146343231201,0.3254806697368622
133,1121,0.6754262447357178,0.5909039378166199
134,1121,0.5719597935676575,0.3978941738605499
135,1121,0.40820538997650146,0.4526197016239166
136,1121,0.6839670538902283,0.5056162476539612
137,1121,0.7383395433425903,0.4217175245285034
138,1121,0.695381224155426,0.40998008847236633
139,1121,0.4942537546157837,0.4070297181606293
140,1121,0.42486411333084106,0.49234068393707275
141,1121,0.5186137557029724,0.3490671217441559
142,1121,0.66768479347229,0.4777827560901642
143,1121,0.3438718318939209,0.38949674367904663
144,1121,0.45036831498146057,0.4230612516403198
145,1121,0.6047644019126892,0.5020915269851685
146,1121,0.3808314800262451,0.4656992256641388
147,1121,0.42789745330810547,0.5331616401672363
148,1121,0.5087487697601318,0.4042978584766388
149,1121,0.5032110214233398,0.326148122549057
150,1121,0.39690110087394714,0.4660234749317169
151,1121,0.5877735018730164,0.38554584980010986
152,1121,0.5490710735321045,0.47655051946640015
153,1121,0.5940171480178833,0.4082225561141968
154,1121,0.3810163140296936,0.5560351610183716
155,1121,0.38713619112968445,0.4822295606136322
156,1121,0.4598648250102997,0.5152124166488647
157,1121,0.6114712953567505,0.4467625021934509
158,1121,0.6327139139175415,0.5273354053497314
159,1121,0.6001156568527222,0.38228851556777954
160,1121,0.5319622159004211,0.4435369372367859
161,1121,0.534004807472229,0.4373979866504669
162,1121,0.5749074816703796,0.47515690326690674
163,1121,0.5581254363059998,0.3567831218242645
164,1121,0.49815136194229126,0.532681941986084
165,1121,0.4745310842990875,0.47385096549987793
166,1121,0.4856470823287964,0.48104751110076904
167,1121,0.3402697443962097,0.3963518440723419
168,1121,0.5824779868125916,0.47484102845191956
169,1121,0.6058838963508606,0.40353378653526306
170,1121,0.48406022787094116,0.4045594334602356
171,1121,0.5238255858421326,0.5542960166931152
172,1121,0.4696233570575714,0.41512423753738403
173,1121,0.5026156306266785,0.4333779513835907
174,1121,0.4253889322280884,0.4022689163684845
175,1121,0.4891358017921448,0.3292129933834076
176,1121,0.6086961627006531,0.4653794467449188
177,1121,0.6476203203201294,0.4154602289199829
178,1121,0.5456833243370056,0.47068557143211365
179,1121,0.5047071576118469,0.4754272997379303
180,1121,0.705175518989563,0.43900740146636963
181,1121,0.6223313808441162,0.44741830229759216
182,1121,0.5147498250007629,0.4102765917778015
183,1121,0.6932575702667236,0.39806753396987915
184,1121,0.36668193340301514,0.4384545385837555
185,1121,0.5020263195037842,0.45110011100769043
186,1121,0.5615772008895874,0.5422980189323425
187,1121,0.36466023325920105,0.479172945022583
188,1121,0.6007024645805359,0.40771764516830444
189,1121,0.4693968594074249,0.4528975784778595
190,1121,0.48118019104003906,0.2797635793685913
191,1121,0.6799312233924866,0.3517962396144867
192,1121,0.4535667896270752,0.3909754455089569
193,1121,0.5933264493942261,0.49336478114128113
194,1121,0.3971309959888458,0.36905437707901
195,1121,0.43623411655426025,0.4545014202594757
196,1121,0.4199829697608948,0.4220004379749298
197,1121,0.49002382159233093,0.4392540454864502
198,1121,0.4318636655807495,0.3358660638332367
199,1121,0.4061625897884369,0.4929676055908203
200,1121,0.2973088026046753,0.4127313196659088
201,1121,0.4610900282859802,0.46220293641090393
202,1121,0.630937933921814,0.4463588297367096
203,1121,0.44863805174827576,0.5055094361305237
204,1121,0.43687406182289124,0.40889713168144226
205,1121,0.34682750701904297,0.4977683424949646
206,1121,0.3931519091129303,0.3853493630886078
207,1121,0.8836022615432739,0.5023862719535828
208,1121,0.648361086845398,0.3460688889026642
209,1121,0.603140652179718,0.5312603712081909
210,1121,0.4146939814090729,0.5485576391220093
211,1121,0.5755571722984314,0.44974586367607117
212,1121,0.6614290475845337,0.3714844584465027
213,1121,0.5187326073646545,0.550687849521637
214,1121,0.4057358503341675,0.3984962999820709
215,1121,0.4710058271884918,0.35676848888397217
216,1121,0.4275922477245331,0.4474739134311676
217,1121,0.741538941860199,0.4566448926925659
218,1121,0.7215716242790222,0.41860631108283997
219,1121,0.5815432071685791,0.4000036120414734
220,1121,0.477979838848114,0.5006749033927917
221,1121,0.5782582759857178,0.2971808612346649
222,1121,0.4130443334579468,0.3228834569454193
223,1121,0.47790664434432983,0.39257165789604187
224,1121,0.540867805480957,0.3894900977611542
225,1121,0.45328807830810547,0.4506871998310089
226,1121,0.7252963781356812,0.36738353967666626
227,1121,0.4911254048347473,0.4691392183303833
228,1121,0.496844083070755,0.39094191789627075
229,1121,0.579183042049408,0.47692614793777466
230,1121,0.5328868627548218,0.3993203043937683
231,1121,0.5256560444831848,0.45876753330230713
232,1121,0.6500800848007202,0.45232653617858887
233,1121,0.3874734044075012,0.38722550868988037
234,1121,0.5958124399185181,0.38870668411254883
235,1121,0.3014374077320099,0.4418888986110687
236,1121,0.6628747582435608,0.38076433539390564
237,1121,0.5899546146392822,0.4158124625682831
238,1121,0.5250697135925293,0.47833454608917236
239,1121,0.5220904350280762,0.3785412907600403
240,1121,0.436876118183136,0.3688817322254181
241,1121,0.7341136932373047,0.5086324214935303
242,1121,0.6319725513458252,0.48425233364105225
243,1121,0.38151803612709045,0.43462443351745605
244,1121,0.46573352813720703,0.3837195336818695
245,1121,0.5104456543922424,0.32861149311065674
246,1121,0.665411114692688,0.551192581653595
247,1121,0.6799871325492859,0.3195236623287201
248,1121,0.5528944134712219,0.38894492387771606
249,1121,0.6558558344841003,0.3584935963153839
250,1121,0.721032977104187,0.4375162720680237
251,1121,0.39464011788368225,0.48280584812164307
252,1121,0.5733045935630798,0.36351636052131653
253,1121,0.48129433393478394,0.5564565062522888
254,1121,0.5686640739440918,0.41809412837028503
255,1121,0.4521762430667877,0.35104021430015564
256,1121,0.4994027316570282,0.4528709053993225
257,1121,0.37695765495300293,0.44810304045677185
258,1121,0.7514654994010925,0.3934391438961029
259,1121,0.34133413434028625,0.4536282420158386
260,1121,0.3083290457725525,0.4313414692878723
261,1121,0.6020376086235046,0.3718697130680084
262,1121,0.3684861660003662,0.46451160311698914
263,1121,0.5751655697822571,0.3514326512813568
264,1121,0.6606752276420593,0.38691842555999756
265,1121,0.42741894721984863,0.5170832276344299
266,1121,0.5124236345291138,0.5066547989845276
267,1121,0.6359399557113647,0.44874024391174316
268,1121,0.5894113779067993,0.4266726076602936
269,1121,0.6185935139656067,0.51543790102005
270,1121,0.4798281192779541,0.4498174786567688
271,1121,0.5387988090515137,0.36104559898376465
272,1121,0.5498608350753784,0.5081643462181091
273,1121,0.45040789246559143,0.40544554591178894
274,1121,0.5358604192733765,0.5130240321159363
275,1121,0.47149458527565,0.589789092540741
276,1121,0.4777594804763794,0.45662227272987366
277,1121,0.603317141532898,0.43550732731819153
278,1121,0.3774118423461914,0.38076597452163696
279,1121,0.3959057629108429,0.383860319852829
280,1121,0.4745852053165436,0.5193465948104858
281,1121,0.42562171816825867,0.4731697738170624
282,1121,0.5103486180305481,0.3163202404975891
283,1121,0.7430119514465332,0.4798443913459778
284,1121,0.5104395747184753,0.46482571959495544
285,1121,0.5723108053207397,0.4676286578178406
286,1121,0.4175530970096588,0.5067650675773621
287,1121,0.6261315941810608,0.4659935534000397
288,1121,0.5627317428588867,0.4062339663505554
289,1121,0.32905271649360657,0.43669140338897705
290,1121,0.3662573993206024,0.38025757670402527
291,1121,0.3765360414981842,0.45307087898254395
292,1121,0.33623772859573364,0.45767107605934143
293,1121,0.472446471452713,0.4982346296310425
294,1121,0.7657405138015747,0.4190146327018738
295,1121,0.5072915554046631,0.4768333435058594
296,1121,0.4411045014858246,0.41439929604530334
297,1121,0.4172144830226898,0.390861839056015
298,1121,0.5668296217918396,0.2992243468761444
299,1121,0.4715990126132965,0.4504637122154236
